"","COMUNA","n_1","n_2","n_3","vote_1","vote_2","vote_3","participacion_1","participacion_2","participacion_3","n","vote","participacion","year","cod_comuna","X24.Oct","group_etapa_plebiscito","yautcorh","decil1","decil2","decil3","decil4","decil5","decil6","decil7","decil8","decil9","decil10","hacinamiento_2"
"1435","Catemu",3597,6061,2381,0,0,0,0,0,0,12039,5965,0.5,2020,5702,3,0,469780.383137196,0.1430061,0.18203487,0.24921794,0.14114405,0.081036791,0.098167732,0.066736184,0.026739163,0.0020110235,0.0099061523,0.1451661
"1436","Concon",12310,19200,6652,0,0,0,0,0,0,38162,24384,0.64,2020,5103,3,0,1272150.55139567,0.04789586,0.10653103,0.13467246,0.12836681,0.070027217,0.075520031,0.12340357,0.099695802,0.12382231,0.090064906,0.103058
"1437","El Quisco",3231,6028,3655,0,0,0,0,0,0,12914,7241,0.56,2020,5604,3,0,698939.577921396,0.080075659,0.092633456,0.20891131,0.098413199,0.046710804,0.22278269,0.1326713,0.077711225,0.040090375,0,0.071458593
"1438","El Tabo",2176,4889,3242,0,0,0,0,0,0,10307,5842,0.57,2020,5605,3,0,920653.783650216,0.077150114,0.061225891,0.16741025,0.21497701,0.10419384,0.067266114,0.032672111,0.15025054,0.030750223,0.094103917,0.07687556
"1439","Hijuelas",4860,7884,2678,0,0,0,0,0,0,15422,7648,0.5,2020,5503,3,0,656139.354046816,0.12383456,0.2023904,0.1860742,0.089962311,0.1056338,0.10221186,0.11818092,0.027573895,0.016911328,0.02722674,0.07751438
"1440","Isla De Pascua",2017,3332,704,0,0,0,0,0,0,6053,2726,0.45,2020,5201,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","Juan Fernandez",256,506,155,0,0,0,0,0,0,917,439,0.48,2020,5104,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","La Cruz",4884,8007,2869,0,0,0,0,0,0,15760,9006,0.57,2020,5504,2,1,746882.153876967,0.0093848351,0.16795422,0.14231759,0.15668097,0.16537911,0.13630901,0.11439199,0.048068669,0.049098711,0.010414879,0.11942776
"1443","La Ligua",9488,14976,5683,0,0,0,0,0,0,30147,16001,0.53,2020,5401,3,0,696460.484438227,0.17417695,0.21519208,0.093945146,0.087075986,0.1158765,0.083479039,0.11702553,0.062122196,0.021731528,0.029375032,0.064120501
"1444","Limache",11827,19213,7544,0,0,0,0,0,0,38584,20221,0.52,2020,5802,3,0,793710.862327483,0.073862672,0.073521897,0.18203698,0.15409355,0.13950418,0.10248765,0.12802437,0.082957059,0.028241608,0.035270061,0.10766315
"1445","Llay-Llay",6573,10328,3821,0,0,0,0,0,0,20722,11625,0.56,2020,5703,3,0,851302.988502383,0.085416839,0.093569696,0.1313237,0.18638682,0.094949409,0.044150848,0.091144748,0.1146835,0.11857179,0.039802659,0.14549711
"1446","Los Andes",17746,27785,10501,0,0,0,0,0,0,56032,31276,0.56,2020,5301,3,0,1023999.36257384,0.07395412,0.08235684,0.11141571,0.063753553,0.12201155,0.11721729,0.16777386,0.097287923,0.089407988,0.074821174,0.051796649
"1447","Nogales",5976,9963,3702,0,0,0,0,0,0,19641,10811,0.55,2020,5506,3,0,708659.712622969,0.040962808,0.22993547,0.23649678,0.11734213,0.076778077,0.17751758,0.057855435,0.030993983,0.032117739,0,0.14170231
"1448","Olmue",4759,7808,3544,0,0,0,0,0,0,16111,7878,0.49,2020,5803,3,0,914318.027086427,0.074547075,0.12022572,0.17855658,0.047876447,0.11381052,0.15996435,0.10650431,0.086308286,0.1055539,0.0066528069,0.035521235
"1449","Panquehue",1941,3290,1140,0,0,0,0,0,0,6371,3591,0.56,2020,5704,3,0,658945.6282395,0.081067279,0.22749904,0.21115792,0.09357845,0.081960931,0.090259157,0.092940122,0.041363463,0.060002554,0.02017107,0.045193411
"1450","Papudo",1584,2905,1154,0,0,0,0,0,0,5643,3498,0.62,2020,5403,3,0,790313.488748721,0.17507671,0.084214114,0.058813501,0.19297647,0.090351179,0.083020799,0.13757245,0.046027958,0.091203548,0.040743265,0.04261848
"1451","Petorca",2778,4669,1873,0,0,0,0,0,0,9320,4639,0.5,2020,5404,3,0,623863.410747957,0.080662057,0.18217054,0.19474125,0.1672952,0.10391787,0.039178714,0.18395139,0.025560444,0.0029331658,0.019589357,0.0084852297
"1452","Puchuncavi",4334,7641,3270,0,0,0,0,0,0,15245,8658,0.57,2020,5105,3,0,783884.613093566,0.088564202,0.13649902,0.086765945,0.087159313,0.17358808,0.13436359,0.11565046,0.13250913,0.038044393,0.0068558585,0.17651026
"1453","Putaendo",4158,6769,2932,0,0,0,0,0,0,13859,7246,0.52,2020,5705,3,0,591787.358262831,0.087027639,0.22306825,0.21590525,0.088719681,0.15764241,0.12346306,0.043993231,0.020981388,0.035138182,0.0040609138,0.17174281
"1454","Quillota",23316,36779,14961,0,0,0,0,0,0,75056,38993,0.52,2020,5501,3,0,751327.067623109,0.12460145,0.12700655,0.12411602,0.13604219,0.081872441,0.12995222,0.10222747,0.077691108,0.05736918,0.039121371,0.060712039
"1455","Quilpue",41491,65209,26618,0,0,0,0,0,0,133318,74057,0.56,2020,5801,3,0,1110006.26732847,0.060429744,0.078026578,0.10599943,0.11467911,0.098970883,0.12318349,0.10053718,0.12499293,0.10946,0.083720669,0.04225615
"1456","Quintero",7515,11899,4823,0,0,0,0,0,0,24237,12943,0.53,2020,5107,3,0,876003.049679659,0.090017535,0.08336018,0.13350514,0.1277068,0.086330935,0.1211568,0.11013279,0.1211568,0.056229644,0.070403382,0.039371487
"1457","Rinconada",2622,4907,1666,0,0,0,0,0,0,9195,5434,0.59,2020,5303,3,0,756474.307855127,0.12829258,0.1151223,0.081961431,0.15592663,0.11912041,0.15874882,0.12300094,0.049388524,0.031279396,0.037158985,0
"1458","San Antonio",24909,39412,14230,0,0,0,0,0,0,78551,44052,0.56,2020,5601,3,0,693521.885288132,0.12964693,0.13389443,0.18794183,0.1427827,0.14221244,0.067291334,0.08565782,0.047980964,0.056328472,0.0062630889,0.13494647
"1459","San Esteban",4568,7542,2792,0,0,0,0,0,0,14902,8638,0.58,2020,5304,3,0,576252.956651242,0.18679857,0.10823892,0.19584064,0.12924844,0.1275996,0.10254773,0.021594595,0.062549867,0.06558162,0,0.058933035
"1460","San Felipe",20270,28986,10792,0,0,0,0,0,0,60048,33396,0.56,2020,5701,3,0,882583.990786813,0.10316105,0.080291532,0.096901901,0.1019746,0.13199918,0.15184203,0.089286797,0.089383647,0.10478335,0.050375912,0.06148985
"1461","Santa Maria",3547,6100,2283,0,0,0,0,0,0,11930,6467,0.54,2020,5706,3,0,624415.767133189,0.091004662,0.11722189,0.095472768,0.18549182,0.19856758,0.13870819,0.092515931,0.044812407,0.026085814,0.010118931,0.0948814
"1462","Santo Domingo",2663,5581,2654,0,0,0,0,0,0,10898,6623,0.61,2020,5606,3,0,946602.288909408,0.05427311,0.0995178,0.15974146,0.052426387,0.12855238,0.13953011,0.076023392,0.11890838,0.1375808,0.033446189,0.073048115
"1463","Valparaiso",83809,145904,61138,0,0,0,0,0,0,290851,148172,0.51,2020,5101,2,1,853066.934104923,0.050940875,0.1130525,0.13268015,0.11215054,0.11554687,0.12352484,0.092195638,0.087813541,0.1145571,0.057537965,0.080558725
"1464","Villa Alemana",31684,46786,18426,0,0,0,0,0,0,96896,53381,0.55,2020,5804,3,0,938395.86584674,0.050956164,0.09542688,0.10351899,0.090169288,0.10074978,0.10752913,0.14366607,0.13605727,0.13209285,0.039833587,0.037639115
"1465","Viña Del Mar",89920,147871,63310,0,0,0,0,0,0,301101,161073,0.53,2020,5109,2,1,1315187.17651751,0.052014533,0.068929419,0.10763724,0.079991363,0.10005036,0.10032737,0.09741348,0.090215124,0.15511908,0.14830203,0.063862465
"1466","Zapallar",2187,3963,1780,0,0,0,0,0,0,7930,4909,0.62,2020,5405,3,0,744079.077337679,0.017673602,0.065931313,0.31937829,0.12935573,0.09425921,0.14527451,0.06994234,0.012785159,0.099147655,0.046252195,0.037979443
"1467","Alhue",2031,2986,987,0,0,0,0,0,0,6004,2640,0.44,2020,13502,3,0,842139.315614618,0.049833886,0.12115172,0.10586932,0.16035438,0.048062015,0.1379845,0.20044297,0.090586931,0.046954595,0.03875969,0.054602183
"1468","Buin",25890,37123,10498,0,0,0,0,0,0,73511,40566,0.55,2020,13402,2,1,875650.123292797,0.095108911,0.14157423,0.15086195,0.088306829,0.12782307,0.13666978,0.076039024,0.11389817,0.040197782,0.029520245,0.083295472
"1469","Calera De Tango",7564,11247,3205,0,0,0,0,0,0,22016,12750,0.58,2020,13403,3,0,1075553.36354977,0.037275758,0.082679793,0.15294491,0.15716781,0.12389268,0.17980632,0.068328306,0.10693761,0.051404987,0.039561834,0.12417844
"1470","Cerrillos",21508,34363,11974,0,0,0,0,0,0,67845,37316,0.55,2020,13102,3,0,825127.461998104,0.1099939,0.12125059,0.085093774,0.15852462,0.17408085,0.10257973,0.091593876,0.048920035,0.072313629,0.035648994,0.093438961
"1471","Cerro Navia",37356,59011,20177,0,0,0,0,0,0,116544,64105,0.55,2020,13103,2,1,818703.426739788,0.13758983,0.15666692,0.12725885,0.052736618,0.14320813,0.13478068,0.12291515,0.07472349,0.035126999,0.014993333,0.11458831
"1472","Colina",31864,46551,9572,0,0,0,0,0,0,87987,49450,0.56,2020,13301,4,0,1416180.51724695,0.1287363,0.10183413,0.123624,0.10730179,0.11919818,0.14955701,0.058714736,0.062591366,0.040648043,0.10779444,0.14058425
"1473","Conchali",34140,62007,23712,0,0,0,0,0,0,119859,65349,0.55,2020,13104,2,1,1115129.89008914,0.07065618,0.068801805,0.13120267,0.18194106,0.12794074,0.07793963,0.13971491,0.097645164,0.09184745,0.012310374,0.15375678
"1474","Curacavi",8232,12944,4658,0,0,0,0,0,0,25834,14789,0.57,2020,13503,4,0,604031.306343721,0.18610168,0.18658248,0.1162254,0.1263863,0.11811654,0.083434835,0.064843901,0.071671262,0.039233286,0.0074043209,0.044329766
"1475","El Bosque",45217,69701,24005,0,0,0,0,0,0,138923,75827,0.55,2020,13105,3,0,913583.819136782,0.091172613,0.14482507,0.14562809,0.12415536,0.086263068,0.1441265,0.058300853,0.10682832,0.066997014,0.031703129,0.14403252
"1476","El Monte",9330,13675,4413,0,0,0,0,0,0,27418,15075,0.55,2020,13602,3,0,879686.897930822,0.13316862,0.12473749,0.078011118,0.14289685,0.106084,0.14969116,0.075756639,0.08863496,0.08495985,0.016059296,0.091754168
"1477","Estacion Central",33316,65951,28095,0,0,0,0,0,0,127362,62960,0.49,2020,13106,3,0,927485.248640425,0.079639323,0.098830171,0.16762531,0.080190718,0.10690654,0.09441898,0.1620032,0.09022402,0.075530857,0.044630889,0.11021269
"1478","Huechuraba",24628,37973,10155,0,0,0,0,0,0,72756,45939,0.63,2020,13107,3,0,884318.02279529,0.15104955,0.056347895,0.13074732,0.1115934,0.12887557,0.091773458,0.12834734,0.12063066,0.067256898,0.013377888,0.14794359
"1479","Independencia",22378,42713,16459,0,0,0,0,0,0,81550,38452,0.47,2020,13108,2,1,935243.636387989,0.038039111,0.094562016,0.026836812,0.10040669,0.14258578,0.094732486,0.19435988,0.12417505,0.13398923,0.050312933,0.1903165
"1480","Isla De Maipo",9016,13980,4294,0,0,0,0,0,0,27290,15226,0.56,2020,13603,2,1,674856.684322977,0.069289893,0.14795691,0.2099172,0.15409952,0.18537642,0.096293658,0.060743641,0.05157423,0.02474851,0,0.13222945
"1481","La Cisterna",22772,42434,18353,0,0,0,0,0,0,83559,45870,0.55,2020,13109,2,1,1192182.0046953,0.050528016,0.15342921,0.087876245,0.11168224,0.068007708,0.095306344,0.11604804,0.10842024,0.11453237,0.094169594,0.096327782
"1482","La Florida",97198,152639,57906,0,0,0,0,0,0,307743,181946,0.59,2020,13110,2,1,1233555.51768435,0.057094436,0.089430787,0.10011643,0.069811128,0.098693401,0.12863131,0.10633894,0.10446572,0.16181371,0.083604142,0.096994869
"1483","La Granja",33645,53215,18049,0,0,0,0,0,0,104909,57302,0.55,2020,13111,2,1,770600.263076386,0.081452705,0.11021493,0.14791109,0.12436777,0.10831714,0.14427665,0.1460312,0.10188973,0.032575712,0.0029630559,0.11120633
"1484","La Pintana",52973,67706,18875,0,0,0,0,0,0,139554,72103,0.52,2020,13112,2,1,672940.879792003,0.16551791,0.13435908,0.13274269,0.15259182,0.13074507,0.11737168,0.083218969,0.068076693,0.01271768,0.0026584119,0.17328505
"1485","La Reina",25800,46639,19251,0,0,0,0,0,0,91690,59192,0.65,2020,13113,3,0,2885611.38013614,0.013618255,0.019965069,0.017761949,0.074883282,0.034119837,0.082565665,0.064837962,0.092873529,0.21091743,0.38845703,0.033891533
"1486","Lampa",21780,29041,6265,0,0,0,0,0,0,57086,31387,0.55,2020,13302,3,0,1279266.32884036,0.034851026,0.08953587,0.12146162,0.12837131,0.10185477,0.10242217,0.10253565,0.11553544,0.11904071,0.08439143,0.096988522
"1487","Las Condes",75581,137347,54947,0,0,0,0,0,0,267875,166475,0.62,2020,13114,3,0,3827198.72124788,0.015410314,0.012376375,0.021872254,0.016745944,0.019894963,0.052947454,0.037561551,0.062781595,0.17029461,0.59011495,0.021621188
"1488","Lo Barnechea",31315,40157,9889,0,0,0,0,0,0,81361,55257,0.68,2020,13115,3,0,2405453.08760232,0.047034223,0.089556441,0.082044475,0.08491575,0.078513689,0.076060645,0.12950496,0.082623556,0.10195038,0.22779587,0.12380263
"1489","Lo Espejo",29499,47131,15258,0,0,0,0,0,0,91888,50691,0.55,2020,13116,3,0,850883.967976526,0.082319774,0.17346528,0.12316898,0.12812841,0.12418158,0.17042747,0.073827744,0.055416834,0.051596571,0.01746735,0.21559066
"1490","Lo Prado",26398,45903,17464,0,0,0,0,0,0,89765,51357,0.57,2020,13117,2,1,789868.506009675,0.036367722,0.12797393,0.084749788,0.13696595,0.15445043,0.13078393,0.13696595,0.13147081,0.040226799,0.02004471,0.15100348
"1491","Macul",28863,52041,20820,0,0,0,0,0,0,101724,59968,0.59,2020,13118,2,1,1119236.99242136,0.056982324,0.071224935,0.077615701,0.11084054,0.11714815,0.13287561,0.12251734,0.10132567,0.15487504,0.054594696,0.085800149
"1492","Maipu",145345,188595,55655,0,0,0,0,0,0,389595,243011,0.62,2020,13119,3,0,1158563.04386613,0.040910024,0.063766755,0.09648639,0.10864888,0.10167608,0.14819592,0.13123623,0.11888196,0.12972873,0.060469016,0.071074359
"1493","Maria Pinto",3553,5721,1988,0,0,0,0,0,0,11262,5473,0.49,2020,13504,4,0,561244.993592411,0.19863527,0.18590331,0.1713406,0.12973288,0.051593576,0.091037698,0.10751435,0.06174586,0.00083215447,0.0016643089,0.099109598
"1494","Melipilla",32177,47667,16745,0,0,0,0,0,0,96589,43134,0.45,2020,13501,3,0,749814.566508314,0.062685572,0.1392889,0.21986341,0.12162262,0.074070297,0.13135578,0.071695,0.1271155,0.036306784,0.015996139,0.081480719
"1495","Ñuñoa",49669,102733,43064,0,0,0,0,0,0,195466,125217,0.64,2020,13120,3,0,2359447.7722668,0.015923792,0.022495016,0.037087232,0.024393896,0.036945406,0.062663004,0.04964662,0.13054201,0.18129171,0.43901134,0.024694478
"1496","Padre Hurtado",15668,21053,6068,0,0,0,0,0,0,42789,26116,0.61,2020,13604,2,1,830290.994142228,0.16278636,0.11773375,0.090179838,0.12512127,0.16011865,0.076206997,0.050014924,0.041545406,0.14012013,0.036172673,0.12500933
"1497","Paine",17738,26616,8166,0,0,0,0,0,0,52520,27952,0.53,2020,13404,3,0,1111548.00761564,0.032940116,0.096624345,0.056575354,0.15628256,0.17079592,0.11930235,0.14556998,0.048058785,0.11882373,0.055026889,0.064345844
"1498","Pedro Aguirre Cerda",26814,48552,18804,0,0,0,0,0,0,94170,55776,0.59,2020,13121,3,0,929026.378711283,0.080499887,0.10618697,0.16778721,0.094292901,0.11548924,0.13025738,0.12802485,0.084387593,0.061151173,0.03192281,0.14696895
"1499","Peñaflor",24474,36366,11105,0,0,0,0,0,0,71945,43186,0.6,2020,13605,2,1,787767.896335301,0.10543057,0.14023723,0.092963137,0.083623208,0.13563108,0.10818574,0.11956811,0.10746237,0.083708316,0.023190256,0.099771291
"1500","Peñalolen",66726,96973,28536,0,0,0,0,0,0,192235,115246,0.6,2020,13122,3,0,1757320.36664555,0.055150267,0.074098013,0.11621997,0.106982,0.11243755,0.11702879,0.095607013,0.070549518,0.098255493,0.1536714,0.11797515
"1501","Pirque",6865,11183,3688,0,0,0,0,0,0,21736,13102,0.6,2020,13202,4,0,1559757.49660015,0.01751663,0.16936438,0.048521802,0.029305248,0.004804139,0.23381375,0.087509237,0.089320026,0.20728011,0.11256467,0.033074647
"1502","Providencia",38516,92769,38472,0,0,0,0,0,0,169757,91745,0.54,2020,13123,3,0,3272586.13315041,0.0056160237,0.007584177,0.012267024,0.0092893438,0.021412149,0.029615616,0.041246384,0.075400628,0.16310221,0.63446641,0.014314703
"1503","Pudahuel",62207,83707,22504,0,0,0,0,0,0,168418,99728,0.59,2020,13124,2,1,912738.122239928,0.092211671,0.07086987,0.1526293,0.071134903,0.13168174,0.11168829,0.15237089,0.1205669,0.068610467,0.028235972,0.13983229
"1504","Puente Alto",161153,189902,47910,0,0,0,0,0,0,398965,228628,0.57,2020,13201,2,1,948228.400697395,0.073880658,0.085076094,0.09501414,0.12021051,0.12688623,0.11736579,0.11740155,0.14082487,0.089336246,0.034003906,0.11105228
"1505","Quilicura",55129,70094,13033,0,0,0,0,0,0,138256,84078,0.61,2020,13125,3,0,963370.328647433,0.058293633,0.042354897,0.12370331,0.12517253,0.15154044,0.10348678,0.13726385,0.11553359,0.094519392,0.048131578,0.16245195
"1506","Quinta Normal",29132,52663,20758,0,0,0,0,0,0,102553,55023,0.54,2020,13126,3,0,976156.918389171,0.036142133,0.089421317,0.10812859,0.10022335,0.18593571,0.11381388,0.11034856,0.16690356,0.07645347,0.012629442,0.17662267
"1507","Recoleta",41497,75547,26858,0,0,0,0,0,0,143902,76259,0.53,2020,13127,3,0,955481.63735595,0.091412164,0.056944814,0.10650173,0.10667288,0.12956871,0.12976839,0.12432016,0.11061879,0.06527403,0.078918345,0.21046063
"1508","Renca",39451,58499,19219,0,0,0,0,0,0,117169,65223,0.56,2020,13128,3,0,981835.357690376,0.041043334,0.052578278,0.17657278,0.16963205,0.090690531,0.16603407,0.11979549,0.098586328,0.065167099,0.019900046,0.12774892
"1509","San Bernardo",83014,112209,33047,0,0,0,0,0,0,228270,119861,0.53,2020,13401,3,0,862371.968146744,0.10010937,0.14536136,0.12045605,0.13926911,0.11214323,0.11929002,0.090636551,0.071877718,0.075161874,0.025694719,0.17268984
"1510","San Joaquin",23753,42041,17385,0,0,0,0,0,0,83179,48221,0.58,2020,13129,3,0,853921.355041087,0.047029078,0.063606195,0.11662453,0.11965866,0.19001265,0.12635905,0.14333123,0.11019279,0.074004427,0.0091814157,0.13253298
"1511","San Jose De Maipo",4449,8177,2993,0,0,0,0,0,0,15619,8928,0.57,2020,13203,3,0,927910.886501498,0.11035591,0.0057005044,0.17006505,0.16655704,0.058832128,0.070160054,0.08426515,0.16261055,0.093912154,0.077541478,0.16341445
"1512","San Miguel",27680,55390,21261,0,0,0,0,0,0,104331,56571,0.54,2020,13130,2,1,1425269.61237185,0.043296527,0.062813699,0.085572764,0.057975546,0.092961639,0.11823852,0.10820018,0.1240805,0.15531456,0.15154608,0.075978741
"1513","San Pedro",2350,4023,1873,0,0,0,0,0,0,8246,3029,0.37,2020,13505,4,0,731763.682932996,0.15676358,0.077876106,0.093046777,0.20935525,0.2551201,0.049304679,0.07079646,0.058154237,0.029582806,0,0.081415929
"1514","San Ramon",24859,41951,15550,0,0,0,0,0,0,82360,45267,0.55,2020,13131,2,1,793143.628902378,0.11883326,0.10221209,0.15183118,0.10321696,0.19004358,0.10983012,0.067598216,0.080403581,0.066851348,0.0091796685,0.099550523
"1515","Santiago",97678,180230,59380,0,0,0,0,0,0,337288,149717,0.44,2020,13101,3,0,1362630.57995249,0.016194746,0.030960772,0.033464953,0.039226923,0.069944344,0.11351237,0.088078059,0.15686059,0.21662337,0.23513389,0.1885135
"1516","Talagante",19854,28980,8784,0,0,0,0,0,0,57618,34323,0.6,2020,13601,3,0,1154668.41816515,0.045359276,0.057696428,0.11508324,0.11223712,0.09186177,0.05424298,0.1360302,0.15806083,0.13131446,0.098113701,0.066520587
"1517","Tiltil",4921,7133,2315,0,0,0,0,0,0,14369,8051,0.56,2020,13303,4,0,725652.966466992,0.10621873,0.086704135,0.20731179,0.13147657,0.18680911,0.098252334,0.039955538,0.088618539,0.037979376,0.016673872,0.1391342
"1518","Vitacura",23100,45124,20513,0,0,0,0,0,0,88737,60325,0.68,2020,13132,3,0,5229055.94091764,0.0019067501,0.0028114126,0,0.0020598469,0,0.025288796,0.025775922,0.072526097,0.16858734,0.70104384,0.012126474
"1519","Chepica",4015,6920,2658,0,0,0,0,0,0,13593,4915,0.36,2020,6302,3,0,549720.51053182,0.15917239,0.19719152,0.16723932,0.13078877,0.14632507,0.074096203,0.050791755,0.034060352,0.030176276,0.010158351,0.16768748
"1520","Chimbarongo",9554,15439,5278,0,0,0,0,0,0,30271,13902,0.46,2020,6303,3,0,546034.989603268,0.13921338,0.23335522,0.17051783,0.15243781,0.10790894,0.064608268,0.069006883,0.030161949,0.032789696,0,0.096455403
"1521","Codegua",3481,5999,1817,0,0,0,0,0,0,11297,5932,0.53,2020,6102,3,0,725674.303117216,0.049966034,0.093818404,0.17208846,0.12061287,0.17473017,0.1646162,0.10793267,0.080081515,0.028002113,0.0081515582,0.025662314
"1522","Coinco",2107,3522,1382,0,0,0,0,0,0,7011,3346,0.48,2020,6103,3,0,618780.649642763,0.16724001,0.15863985,0.12000529,0.23934904,0.088912413,0.056628738,0.12172532,0.034665257,0.0091293994,0.0037046839,0.14421804
"1523","Coltauco",5072,7913,2918,0,0,0,0,0,0,15903,7567,0.48,2020,6104,3,0,633539.46772935,0.1487571,0.11258499,0.17417233,0.098484002,0.15945825,0.14095418,0.061866011,0.056849848,0.035447553,0.011425705,0.084605955
